name,MS-SSIM,PSNR,category,quality,size
00091_SD_low_pipeline_2.png,0.98192,41.0587,pipeline_2,low,SD
00091_SD_low_pipeline_3.png,0.983873,42.4592,pipeline_3,low,SD
00091_SD_low_pipeline_4.png,0.955439,35.599,pipeline_4,low,SD
00091_SD_low_pipeline_5.png,0.905925,31.6164,pipeline_5,low,SD
00091_SD_low_pipeline_6.png,0.977089,41.4815,pipeline_6,low,SD
00091_SD_medium_pipeline_1.png,0.958626,36.0226,pipeline_1,medium,SD
00091_SD_medium_pipeline_2.png,0.976383,39.6401,pipeline_2,medium,SD
00091_SD_medium_pipeline_3.png,0.965711,36.9059,pipeline_3,medium,SD
00091_SD_medium_pipeline_4.png,0.954386,35.3353,pipeline_4,medium,SD
00091_SD_medium_pipeline_5.png,0.969178,36.492,pipeline_5,medium,SD
00091_SD_medium_pipeline_6.png,0.962712,37.2929,pipeline_6,medium,SD
00092_1K_high_pipeline_1.png,0.977456,38.6197,pipeline_1,high,1K
00092_1K_high_pipeline_2.png,0.980555,40.4402,pipeline_2,high,1K
00092_1K_high_pipeline_3.png,0.983665,40.5496,pipeline_3,high,1K
00092_1K_high_pipeline_4.png,0.915977,32.7509,pipeline_4,high,1K
00092_1K_high_pipeline_5.png,0.977884,38.4561,pipeline_5,high,1K
00092_1K_high_pipeline_6.png,0.985098,44.0418,pipeline_6,high,1K
00092_1K_low_pipeline_1.png,0.952218,35.5481,pipeline_1,low,1K
00092_1K_low_pipeline_2.png,0.979831,40.8347,pipeline_2,low,1K
00092_1K_low_pipeline_3.png,0.955819,36.0502,pipeline_3,low,1K
00092_1K_low_pipeline_4.png,0.95504,36.1183,pipeline_4,low,1K
00092_1K_low_pipeline_5.png,0.91166,32.0248,pipeline_5,low,1K
00092_1K_low_pipeline_6.png,0.965747,37.4986,pipeline_6,low,1K
00092_1K_medium_pipeline_1.png,0.96142,36.6823,pipeline_1,medium,1K
00092_1K_medium_pipeline_2.png,0.981379,41.0925,pipeline_2,medium,1K
00092_1K_medium_pipeline_3.png,0.966642,37.8342,pipeline_3,medium,1K
00092_1K_medium_pipeline_4.png,0.983672,42.2404,pipeline_4,medium,1K
00092_1K_medium_pipeline_5.png,0.98641,42.7824,pipeline_5,medium,1K
00092_1K_medium_pipeline_6.png,0.911623,32.1123,pipeline_6,medium,1K
00092_SD_high_pipeline_1.png,0.977088,38.261,pipeline_1,high,SD
00092_SD_high_pipeline_2.png,0.975151,34.4573,pipeline_2,high,SD
00092_SD_high_pipeline_3.png,0.954596,34.3059,pipeline_3,high,SD
00092_SD_high_pipeline_4.png,0.965575,36.6724,pipeline_4,high,SD
00092_SD_high_pipeline_5.png,0.987745,42.4926,pipeline_5,high,SD
00092_SD_high_pipeline_6.png,0.98514,43.9395,pipeline_6,high,SD
00092_SD_low_pipeline_1.png,0.951563,35.246,pipeline_1,low,SD
00092_SD_low_pipeline_2.png,0.94493,34.7528,pipeline_2,low,SD
00092_SD_low_pipeline_3.png,0.97762,40.5818,pipeline_3,low,SD
00092_SD_low_pipeline_4.png,0.951679,34.9494,pipeline_4,low,SD
00092_SD_low_pipeline_5.png,0.944502,28.448,pipeline_5,low,SD
00092_SD_low_pipeline_6.png,0.952577,36.8294,pipeline_6,low,SD
00092_SD_medium_pipeline_1.png,0.960562,36.3829,pipeline_1,medium,SD
00092_SD_medium_pipeline_2.png,0.944871,28.4513,pipeline_2,medium,SD
00092_SD_medium_pipeline_3.png,0.966313,37.4698,pipeline_3,medium,SD
00092_SD_medium_pipeline_4.png,0.925126,27.9184,pipeline_4,medium,SD
00092_SD_medium_pipeline_5.png,0.985148,41.7122,pipeline_5,medium,SD
00092_SD_medium_pipeline_6.png,0.96538,36.4983,pipeline_6,medium,SD
00093_1K_high_pipeline_1.png,0.977391,38.6462,pipeline_1,high,1K
00093_1K_high_pipeline_2.png,0.969574,36.6082,pipeline_2,high,1K
00093_1K_high_pipeline_3.png,0.988806,44.3655,pipeline_3,high,1K
00093_1K_high_pipeline_4.png,0.965303,37.0197,pipeline_4,high,1K
00093_1K_high_pipeline_5.png,0.9891,43.1349,pipeline_5,high,1K
00093_1K_high_pipeline_6.png,0.983822,43.5071,pipeline_6,high,1K
00093_1K_low_pipeline_1.png,0.952173,35.5017,pipeline_1,low,1K
00093_1K_low_pipeline_2.png,0.950021,35.2945,pipeline_2,low,1K
00093_1K_low_pipeline_3.png,0.980495,41.7541,pipeline_3,low,1K
00093_1K_low_pipeline_4.png,0.91341,27.7282,pipeline_4,low,1K
00093_1K_low_pipeline_5.png,0.976716,38.2204,pipeline_5,low,1K
00093_1K_low_pipeline_6.png,0.977738,41.8429,pipeline_6,low,1K
00093_1K_medium_pipeline_1.png,0.961296,36.6877,pipeline_1,medium,1K
00093_1K_medium_pipeline_2.png,0.948914,29.2974,pipeline_2,medium,1K
00093_1K_medium_pipeline_3.png,0.970578,38.4224,pipeline_3,medium,1K
00093_1K_medium_pipeline_4.png,0.982512,41.7263,pipeline_4,medium,1K
00093_1K_medium_pipeline_5.png,0.977519,37.1217,pipeline_5,medium,1K
00093_1K_medium_pipeline_6.png,0.966545,38.1172,pipeline_6,medium,1K
00093_SD_high_pipeline_1.png,0.976729,38.2749,pipeline_1,high,SD
00093_SD_high_pipeline_2.png,0.952715,34.7113,pipeline_2,high,SD
00093_SD_high_pipeline_3.png,0.987357,41.1026,pipeline_3,high,SD
00093_SD_high_pipeline_4.png,0.986336,43.1968,pipeline_4,high,SD
00093_SD_high_pipeline_5.png,0.963668,30.042,pipeline_5,high,SD
00093_SD_high_pipeline_6.png,0.986281,44.5639,pipeline_6,high,SD
00093_SD_low_pipeline_1.png,0.951472,35.2478,pipeline_1,low,SD
00093_SD_low_pipeline_2.png,0.925191,27.31,pipeline_2,low,SD
00093_SD_low_pipeline_3.png,0.981199,41.649,pipeline_3,low,SD
00093_SD_low_pipeline_4.png,0.977551,40.2843,pipeline_4,low,SD
00093_SD_low_pipeline_5.png,0.982227,41.2847,pipeline_5,low,SD
00093_SD_low_pipeline_6.png,0.945045,34.8466,pipeline_6,low,SD
00093_SD_medium_pipeline_1.png,0.961587,36.3839,pipeline_1,medium,SD
00093_SD_medium_pipeline_2.png,0.976269,39.5816,pipeline_2,medium,SD
00093_SD_medium_pipeline_3.png,0.920501,32.6166,pipeline_3,medium,SD
00093_SD_medium_pipeline_4.png,0.978226,40.824,pipeline_4,medium,SD
00093_SD_medium_pipeline_5.png,0.925267,32.4966,pipeline_5,medium,SD
00093_SD_medium_pipeline_6.png,0.970581,38.2519,pipeline_6,medium,SD
00094_1K_high_pipeline_1.png,0.976013,38.1721,pipeline_1,high,1K
00094_1K_high_pipeline_2.png,0.93738,32.3323,pipeline_2,high,1K
00094_1K_high_pipeline_3.png,0.957029,34.7467,pipeline_3,high,1K
00094_1K_high_pipeline_4.png,0.982011,42.1555,pipeline_4,high,1K
00094_1K_high_pipeline_5.png,0.948228,33.8544,pipeline_5,high,1K
00094_1K_high_pipeline_6.png,0.979809,40.2918,pipeline_6,high,1K
00094_1K_low_pipeline_1.png,0.950194,35.1938,pipeline_1,low,1K
00094_1K_low_pipeline_2.png,0.928552,27.9202,pipeline_2,low,1K
00094_1K_low_pipeline_3.png,0.977895,40.9678,pipeline_3,low,1K
00094_1K_low_pipeline_4.png,0.951619,35.8351,pipeline_4,low,1K
00094_1K_low_pipeline_5.png,0.961226,35.4682,pipeline_5,low,1K
00094_1K_low_pipeline_6.png,0.892107,31.2897,pipeline_6,low,1K
00094_1K_medium_pipeline_1.png,0.959175,36.2226,pipeline_1,medium,1K
00094_1K_medium_pipeline_2.png,0.972617,37.4214,pipeline_2,medium,1K
00094_1K_medium_pipeline_3.png,0.964069,32.3914,pipeline_3,medium,1K
00094_1K_medium_pipeline_4.png,0.972651,37.4069,pipeline_4,medium,1K
00094_1K_medium_pipeline_5.png,0.929612,32.8913,pipeline_5,medium,1K
00094_1K_medium_pipeline_6.png,0.958678,37.158,pipeline_6,medium,1K
00094_SD_high_pipeline_1.png,0.975699,37.7805,pipeline_1,high,SD
00094_SD_high_pipeline_2.png,0.968034,36.147,pipeline_2,high,SD
00094_SD_high_pipeline_3.png,0.987569,43.5677,pipeline_3,high,SD
00094_SD_high_pipeline_4.png,0.985421,42.7113,pipeline_4,high,SD
00094_SD_high_pipeline_5.png,0.977551,38.2144,pipeline_5,high,SD
00094_SD_high_pipeline_6.png,0.977723,39.2839,pipeline_6,high,SD
00094_SD_low_pipeline_1.png,0.950467,34.8648,pipeline_1,low,SD
00094_SD_low_pipeline_2.png,0.885399,29.8956,pipeline_2,low,SD
00094_SD_low_pipeline_3.png,0.95578,36.324,pipeline_3,low,SD
00094_SD_low_pipeline_4.png,0.908854,26.9088,pipeline_4,low,SD
00094_SD_low_pipeline_5.png,0.984208,42.3962,pipeline_5,low,SD
00094_SD_low_pipeline_6.png,0.911959,27.3937,pipeline_6,low,SD
00094_SD_medium_pipeline_1.png,0.958638,35.8989,pipeline_1,medium,SD
00094_SD_medium_pipeline_2.png,0.982117,41.2651,pipeline_2,medium,SD
00094_SD_medium_pipeline_3.png,0.963338,31.7209,pipeline_3,medium,SD
00094_SD_medium_pipeline_4.png,0.958472,36.4046,pipeline_4,medium,SD
00094_SD_medium_pipeline_5.png,0.986615,42.7716,pipeline_5,medium,SD
00094_SD_medium_pipeline_6.png,0.957135,36.7435,pipeline_6,medium,SD
00095_1K_high_pipeline_1.png,0.974834,37.8095,pipeline_1,high,1K
00095_1K_high_pipeline_2.png,0.9815,40.8015,pipeline_2,high,1K
00095_1K_high_pipeline_3.png,0.982055,39.9073,pipeline_3,high,1K
00095_1K_high_pipeline_4.png,0.983695,42.2657,pipeline_4,high,1K
00095_1K_high_pipeline_5.png,0.987584,42.6296,pipeline_5,high,1K
00095_1K_high_pipeline_6.png,0.952357,34.5214,pipeline_6,high,1K
00095_1K_low_pipeline_1.png,0.94782,34.8126,pipeline_1,low,1K
00095_1K_low_pipeline_2.png,0.97463,39.4243,pipeline_2,low,1K
00095_1K_low_pipeline_3.png,0.94325,30.0715,pipeline_3,low,1K
00095_1K_low_pipeline_4.png,0.980348,40.977,pipeline_4,low,1K
00095_1K_low_pipeline_5.png,0.94822,29.3297,pipeline_5,low,1K
00095_1K_low_pipeline_6.png,0.959216,37.8909,pipeline_6,low,1K
00095_1K_medium_pipeline_1.png,0.956993,35.9147,pipeline_1,medium,1K
00095_1K_medium_pipeline_2.png,0.911555,31.1484,pipeline_2,medium,1K
00095_1K_medium_pipeline_3.png,0.92424,33.0026,pipeline_3,medium,1K
00095_1K_medium_pipeline_4.png,0.961947,34.1506,pipeline_4,medium,1K
00095_1K_medium_pipeline_5.png,0.980645,39.1705,pipeline_5,medium,1K
00095_1K_medium_pipeline_6.png,0.955995,36.3916,pipeline_6,medium,1K
00095_SD_high_pipeline_1.png,0.974696,37.4187,pipeline_1,high,SD
00095_SD_high_pipeline_2.png,0.935329,31.8758,pipeline_2,high,SD
00095_SD_high_pipeline_3.png,0.981923,39.5608,pipeline_3,high,SD
00095_SD_high_pipeline_4.png,0.984158,42.1539,pipeline_4,high,SD
00095_SD_high_pipeline_5.png,0.984792,39.7574,pipeline_5,high,SD
00095_SD_high_pipeline_6.png,0.983777,43.3613,pipeline_6,high,SD
00095_SD_low_pipeline_1.png,0.945814,34.3978,pipeline_1,low,SD
00095_SD_low_pipeline_2.png,0.979326,40.5222,pipeline_2,low,SD
00095_SD_low_pipeline_3.png,0.940935,29.4018,pipeline_3,low,SD
00095_SD_low_pipeline_4.png,0.887582,31.1176,pipeline_4,low,SD
00095_SD_low_pipeline_5.png,0.961259,35.5458,pipeline_5,low,SD
00095_SD_low_pipeline_6.png,0.969962,39.8627,pipeline_6,low,SD
00095_SD_medium_pipeline_1.png,0.955584,35.6012,pipeline_1,medium,SD
00095_SD_medium_pipeline_2.png,0.953667,34.3254,pipeline_2,medium,SD
00095_SD_medium_pipeline_3.png,0.983298,42.3954,pipeline_3,medium,SD
00095_SD_medium_pipeline_4.png,0.982455,41.4214,pipeline_4,medium,SD
00095_SD_medium_pipeline_5.png,0.955984,29.405,pipeline_5,medium,SD
00095_SD_medium_pipeline_6.png,0.979176,42.5399,pipeline_6,medium,SD
00096_1K_high_pipeline_1.png,0.975445,37.9047,pipeline_1,high,1K
00096_1K_high_pipeline_2.png,0.978555,37.979,pipeline_2,high,1K
00096_1K_high_pipeline_3.png,0.987157,41.3894,pipeline_3,high,1K
00096_1K_high_pipeline_4.png,0.978086,38.3047,pipeline_4,high,1K
00096_1K_high_pipeline_5.png,0.984716,39.7915,pipeline_5,high,1K
00096_1K_high_pipeline_6.png,0.981555,39.7254,pipeline_6,high,1K
00096_1K_low_pipeline_1.png,0.948227,34.9374,pipeline_1,low,1K
00096_1K_low_pipeline_2.png,0.969143,36.4692,pipeline_2,low,1K
00096_1K_low_pipeline_3.png,0.972453,37.8659,pipeline_3,low,1K
00096_1K_low_pipeline_4.png,0.967453,36.4497,pipeline_4,low,1K
00096_1K_low_pipeline_5.png,0.982058,41.309,pipeline_5,low,1K
00096_1K_low_pipeline_6.png,0.970742,40.2295,pipeline_6,low,1K
00096_1K_medium_pipeline_1.png,0.957481,36.0504,pipeline_1,medium,1K
00096_1K_medium_pipeline_2.png,0.957044,35.572,pipeline_2,medium,1K
00096_1K_medium_pipeline_3.png,0.977158,39.0509,pipeline_3,medium,1K
00096_1K_medium_pipeline_4.png,0.926915,28.6279,pipeline_4,medium,1K
00096_1K_medium_pipeline_5.png,0.957983,30.0644,pipeline_5,medium,1K
00096_1K_medium_pipeline_6.png,0.971049,38.3954,pipeline_6,medium,1K
00096_SD_high_pipeline_1.png,0.974462,37.4993,pipeline_1,high,SD
00096_SD_high_pipeline_2.png,0.946366,30.7832,pipeline_2,high,SD
00096_SD_high_pipeline_3.png,0.989927,44.9791,pipeline_3,high,SD
00096_SD_high_pipeline_4.png,0.9123,32.3649,pipeline_4,high,SD
00096_SD_high_pipeline_5.png,0.988985,42.9874,pipeline_5,high,SD
00096_SD_high_pipeline_6.png,0.983229,40.9261,pipeline_6,high,SD
00096_SD_low_pipeline_1.png,0.946292,34.5337,pipeline_1,low,SD
00096_SD_low_pipeline_2.png,0.963519,36.3396,pipeline_2,low,SD
00096_SD_low_pipeline_3.png,0.971119,37.4296,pipeline_3,low,SD
00096_SD_low_pipeline_4.png,0.966648,36.3031,pipeline_4,low,SD
00096_SD_low_pipeline_5.png,0.976837,38.1582,pipeline_5,low,SD
00096_SD_low_pipeline_6.png,0.896239,31.9215,pipeline_6,low,SD
00096_SD_medium_pipeline_1.png,0.956883,35.712,pipeline_1,medium,SD
00096_SD_medium_pipeline_2.png,0.973494,37.4656,pipeline_2,medium,SD
00096_SD_medium_pipeline_3.png,0.977544,38.9752,pipeline_3,medium,SD
00096_SD_medium_pipeline_4.png,0.972613,37.2581,pipeline_4,medium,SD
00096_SD_medium_pipeline_5.png,0.977515,38.8329,pipeline_5,medium,SD
00096_SD_medium_pipeline_6.png,0.980464,42.9314,pipeline_6,medium,SD
00097_1K_high_pipeline_1.png,0.9757,38.1348,pipeline_1,high,1K
00097_1K_high_pipeline_2.png,0.975722,36.6859,pipeline_2,high,1K
00097_1K_high_pipeline_3.png,0.985144,39.7939,pipeline_3,high,1K
00097_1K_high_pipeline_4.png,0.973451,36.9549,pipeline_4,high,1K
00097_1K_high_pipeline_5.png,0.982449,38.6523,pipeline_5,high,1K
00097_1K_high_pipeline_6.png,0.982152,41.2376,pipeline_6,high,1K
00097_1K_low_pipeline_1.png,0.949699,35.0965,pipeline_1,low,1K
00097_1K_low_pipeline_2.png,0.964099,35.1372,pipeline_2,low,1K
00097_1K_low_pipeline_3.png,0.967471,37.597,pipeline_3,low,1K
00097_1K_low_pipeline_4.png,0.962092,35.2991,pipeline_4,low,1K
00097_1K_low_pipeline_5.png,0.973063,38.1715,pipeline_5,low,1K
00097_1K_low_pipeline_6.png,0.961156,35.9287,pipeline_6,low,1K
00097_1K_medium_pipeline_1.png,0.957723,36.1437,pipeline_1,medium,1K
00097_1K_medium_pipeline_2.png,0.968443,35.8354,pipeline_2,medium,1K
00097_1K_medium_pipeline_3.png,0.973896,37.6404,pipeline_3,medium,1K
00097_1K_medium_pipeline_4.png,0.972626,39.1363,pipeline_4,medium,1K
00097_1K_medium_pipeline_5.png,0.954345,34.2471,pipeline_5,medium,1K
00097_1K_medium_pipeline_6.png,0.97677,41.8734,pipeline_6,medium,1K
00097_SD_high_pipeline_1.png,0.975273,37.7385,pipeline_1,high,SD
00097_SD_high_pipeline_2.png,0.975635,36.4153,pipeline_2,high,SD
00097_SD_high_pipeline_3.png,0.972754,35.7153,pipeline_3,high,SD
00097_SD_high_pipeline_4.png,0.9734,36.7604,pipeline_4,high,SD
00097_SD_high_pipeline_5.png,0.947665,32.9684,pipeline_5,high,SD
00097_SD_high_pipeline_6.png,0.981661,40.8333,pipeline_6,high,SD
00097_SD_low_pipeline_1.png,0.946755,34.6847,pipeline_1,low,SD
00097_SD_low_pipeline_2.png,0.967134,35.5754,pipeline_2,low,SD
00097_SD_low_pipeline_3.png,0.967813,36.2297,pipeline_3,low,SD
00097_SD_low_pipeline_4.png,0.961757,35.1229,pipeline_4,low,SD
00097_SD_low_pipeline_5.png,0.971723,36.7009,pipeline_5,low,SD
00097_SD_low_pipeline_6.png,0.922036,30.7699,pipeline_6,low,SD
00097_SD_medium_pipeline_1.png,0.957353,35.8713,pipeline_1,medium,SD
00097_SD_medium_pipeline_2.png,0.937147,31.7688,pipeline_2,medium,SD
00097_SD_medium_pipeline_3.png,0.97391,38.6512,pipeline_3,medium,SD
00097_SD_medium_pipeline_4.png,0.968053,37.1674,pipeline_4,medium,SD
00097_SD_medium_pipeline_5.png,0.976584,37.4761,pipeline_5,medium,SD
00097_SD_medium_pipeline_6.png,0.966465,37.9043,pipeline_6,medium,SD
00098_1K_high_pipeline_1.png,0.975121,37.9493,pipeline_1,high,1K
00098_1K_high_pipeline_2.png,0.955768,33.3564,pipeline_2,high,1K
00098_1K_high_pipeline_3.png,0.986684,41.9359,pipeline_3,high,1K
00098_1K_high_pipeline_4.png,0.974412,38.3499,pipeline_4,high,1K
00098_1K_high_pipeline_5.png,0.984616,39.7742,pipeline_5,high,1K
00098_1K_high_pipeline_6.png,0.983558,41.2854,pipeline_6,high,1K
00098_1K_low_pipeline_1.png,0.947274,34.9296,pipeline_1,low,1K
00098_1K_low_pipeline_2.png,0.963765,36.2722,pipeline_2,low,1K
00098_1K_low_pipeline_3.png,0.967909,36.3984,pipeline_3,low,1K
00098_1K_low_pipeline_4.png,0.969685,38.4038,pipeline_4,low,1K
00098_1K_low_pipeline_5.png,0.930097,32.8554,pipeline_5,low,1K
00098_1K_low_pipeline_6.png,0.923101,32.0659,pipeline_6,low,1K
00098_1K_medium_pipeline_1.png,0.957715,36.0567,pipeline_1,medium,1K
00098_1K_medium_pipeline_2.png,0.973096,37.5108,pipeline_2,medium,1K
00098_1K_medium_pipeline_3.png,0.942038,35.4841,pipeline_3,medium,1K
00098_1K_medium_pipeline_4.png,0.967683,36.0768,pipeline_4,medium,1K
00098_1K_medium_pipeline_5.png,0.977833,39.187,pipeline_5,medium,1K
00098_1K_medium_pipeline_6.png,0.979621,42.7788,pipeline_6,medium,1K
00098_SD_high_pipeline_1.png,0.974179,37.5583,pipeline_1,high,SD
00098_SD_high_pipeline_2.png,0.978606,37.7072,pipeline_2,high,SD
00098_SD_high_pipeline_3.png,0.965837,35.6241,pipeline_3,high,SD
00098_SD_high_pipeline_4.png,0.974082,38.1141,pipeline_4,high,SD
00098_SD_high_pipeline_5.png,0.983054,39.7926,pipeline_5,high,SD
00098_SD_high_pipeline_6.png,0.981154,39.2568,pipeline_6,high,SD
00098_SD_low_pipeline_1.png,0.947217,34.6691,pipeline_1,low,SD
00098_SD_low_pipeline_2.png,0.971015,37.3308,pipeline_2,low,SD
00098_SD_low_pipeline_3.png,0.967946,37.5844,pipeline_3,low,SD
00098_SD_low_pipeline_4.png,0.963472,36.6331,pipeline_4,low,SD
00098_SD_low_pipeline_5.png,0.973415,38.1557,pipeline_5,low,SD
00098_SD_low_pipeline_6.png,0.960642,35.7813,pipeline_6,low,SD
00098_SD_medium_pipeline_1.png,0.956338,35.7451,pipeline_1,medium,SD
00098_SD_medium_pipeline_2.png,0.968965,37.1202,pipeline_2,medium,SD
00098_SD_medium_pipeline_3.png,0.949867,32.916,pipeline_3,medium,SD
00098_SD_medium_pipeline_4.png,0.935594,32.5752,pipeline_4,medium,SD
00098_SD_medium_pipeline_5.png,0.948984,31.6985,pipeline_5,medium,SD
00098_SD_medium_pipeline_6.png,0.907458,31.75,pipeline_6,medium,SD
00099_1K_high_pipeline_1.png,0.97436,37.762,pipeline_1,high,1K
00099_1K_high_pipeline_2.png,0.975682,37.8877,pipeline_2,high,1K
00099_1K_high_pipeline_3.png,0.985954,41.4113,pipeline_3,high,1K
00099_1K_high_pipeline_4.png,0.946972,33.7186,pipeline_4,high,1K
00099_1K_high_pipeline_5.png,0.954509,31.4551,pipeline_5,high,1K
00099_1K_high_pipeline_6.png,0.983226,41.9133,pipeline_6,high,1K
00099_1K_low_pipeline_1.png,0.94626,34.7591,pipeline_1,low,1K
00099_1K_low_pipeline_2.png,0.923018,31.2478,pipeline_2,low,1K
00099_1K_low_pipeline_3.png,0.974048,39.0817,pipeline_3,low,1K
00099_1K_low_pipeline_4.png,0.914913,30.9637,pipeline_4,low,1K
00099_1K_low_pipeline_5.png,0.934096,34.4743,pipeline_5,low,1K
00099_1K_low_pipeline_6.png,0.960228,37.0498,pipeline_6,low,1K
00099_1K_medium_pipeline_1.png,0.956265,35.8666,pipeline_1,medium,1K
00099_1K_medium_pipeline_2.png,0.936227,30.5941,pipeline_2,medium,1K
00099_1K_medium_pipeline_3.png,0.938257,33.9327,pipeline_3,medium,1K
00099_1K_medium_pipeline_4.png,0.968224,37.4213,pipeline_4,medium,1K
00099_1K_medium_pipeline_5.png,0.936986,34.0109,pipeline_5,medium,1K
00099_1K_medium_pipeline_6.png,0.93636,32.9198,pipeline_6,medium,1K
00099_SD_high_pipeline_1.png,0.973307,37.3618,pipeline_1,high,SD
00099_SD_high_pipeline_2.png,0.935385,31.8929,pipeline_2,high,SD
00099_SD_high_pipeline_3.png,0.986001,41.1064,pipeline_3,high,SD
00099_SD_high_pipeline_4.png,0.975498,39.5705,pipeline_4,high,SD
00099_SD_high_pipeline_5.png,0.984643,39.6853,pipeline_5,high,SD
00099_SD_high_pipeline_6.png,0.968596,35.4044,pipeline_6,high,SD
00099_SD_low_pipeline_1.png,0.94539,34.5419,pipeline_1,low,SD
00099_SD_low_pipeline_2.png,0.913132,32.4654,pipeline_2,low,SD
00099_SD_low_pipeline_3.png,0.929537,34.8057,pipeline_3,low,SD
00099_SD_low_pipeline_4.png,0.893005,31.5502,pipeline_4,low,SD
00099_SD_low_pipeline_5.png,0.976028,38.0142,pipeline_5,low,SD
00099_SD_low_pipeline_6.png,0.964734,37.1068,pipeline_6,low,SD
00099_SD_medium_pipeline_1.png,0.954719,35.4997,pipeline_1,medium,SD
00099_SD_medium_pipeline_2.png,0.968091,35.6985,pipeline_2,medium,SD
00099_SD_medium_pipeline_3.png,0.977613,39.8529,pipeline_3,medium,SD
00099_SD_medium_pipeline_4.png,0.972458,38.9209,pipeline_4,medium,SD
00099_SD_medium_pipeline_5.png,0.979487,38.5743,pipeline_5,medium,SD
00099_SD_medium_pipeline_6.png,0.937907,31.8085,pipeline_6,medium,SD
00100_1K_high_pipeline_1.png,0.974747,38.0195,pipeline_1,high,1K
00100_1K_high_pipeline_2.png,0.978962,38.7683,pipeline_2,high,1K
00100_1K_high_pipeline_3.png,0.957775,34.8828,pipeline_3,high,1K
00100_1K_high_pipeline_4.png,0.97574,39.7468,pipeline_4,high,1K
00100_1K_high_pipeline_5.png,0.983209,40.1384,pipeline_5,high,1K
00100_1K_high_pipeline_6.png,0.967567,36.0374,pipeline_6,high,1K
00100_1K_low_pipeline_1.png,0.948359,35.0132,pipeline_1,low,1K
00100_1K_low_pipeline_2.png,0.906478,31.3648,pipeline_2,low,1K
00100_1K_low_pipeline_3.png,0.933647,32.8606,pipeline_3,low,1K
00100_1K_low_pipeline_4.png,0.89545,31.8196,pipeline_4,low,1K
00100_1K_low_pipeline_5.png,0.940103,35.2308,pipeline_5,low,1K
00100_1K_low_pipeline_6.png,0.924597,34.8247,pipeline_6,low,1K
00100_1K_medium_pipeline_1.png,0.956448,36.0478,pipeline_1,medium,1K
00100_1K_medium_pipeline_2.png,0.936827,32.1961,pipeline_2,medium,1K
00100_1K_medium_pipeline_3.png,0.925064,33.1132,pipeline_3,medium,1K
00100_1K_medium_pipeline_4.png,0.930457,34.8178,pipeline_4,medium,1K
00100_1K_medium_pipeline_5.png,0.948427,35.3615,pipeline_5,medium,1K
00100_1K_medium_pipeline_6.png,0.928806,33.1458,pipeline_6,medium,1K
00100_SD_high_pipeline_1.png,0.973923,37.6153,pipeline_1,high,SD
00100_SD_high_pipeline_2.png,0.956737,33.1218,pipeline_2,high,SD
00100_SD_high_pipeline_3.png,0.985163,39.4695,pipeline_3,high,SD
00100_SD_high_pipeline_4.png,0.94535,33.3391,pipeline_4,high,SD
00100_SD_high_pipeline_5.png,0.946345,33.5532,pipeline_5,high,SD
00100_SD_high_pipeline_6.png,0.969427,34.4372,pipeline_6,high,SD
00100_SD_low_pipeline_1.png,0.946153,34.7342,pipeline_1,low,SD
00100_SD_low_pipeline_2.png,0.922104,30.9757,pipeline_2,low,SD
00100_SD_low_pipeline_3.png,0.900127,31.5997,pipeline_3,low,SD
00100_SD_low_pipeline_4.png,0.913906,30.7393,pipeline_4,low,SD
00100_SD_low_pipeline_5.png,0.940658,31.613,pipeline_5,low,SD
00100_SD_low_pipeline_6.png,0.891319,31.2189,pipeline_6,low,SD
00100_SD_medium_pipeline_1.png,0.956752,35.8177,pipeline_1,medium,SD
00100_SD_medium_pipeline_2.png,0.90702,30.5395,pipeline_2,medium,SD
00100_SD_medium_pipeline_3.png,0.929079,33.6814,pipeline_3,medium,SD
00100_SD_medium_pipeline_4.png,0.967251,35.9345,pipeline_4,medium,SD
00100_SD_medium_pipeline_5.png,0.980269,38.8858,pipeline_5,medium,SD
00100_SD_medium_pipeline_6.png,0.908077,31.8036,pipeline_6,medium,SD
00101_1K_high_pipeline_1.png,0.974654,38.0607,pipeline_1,high,1K
00101_1K_high_pipeline_2.png,0.940401,31.7225,pipeline_2,high,1K
00101_1K_high_pipeline_3.png,0.970712,34.9009,pipeline_3,high,1K
00101_1K_high_pipeline_4.png,0.936072,32.3941,pipeline_4,high,1K
00101_1K_high_pipeline_5.png,0.966969,35.1815,pipeline_5,high,1K
00101_1K_high_pipeline_6.png,0.973892,35.4789,pipeline_6,high,1K
00101_1K_low_pipeline_1.png,0.946261,34.9757,pipeline_1,low,1K
00101_1K_low_pipeline_2.png,0.921214,30.4973,pipeline_2,low,1K
00101_1K_low_pipeline_3.png,0.904823,32.2007,pipeline_3,low,1K
00101_1K_low_pipeline_4.png,0.90448,32.0729,pipeline_4,low,1K
00101_1K_low_pipeline_5.png,0.972358,36.9822,pipeline_5,low,1K
00101_1K_low_pipeline_6.png,0.967141,38.6622,pipeline_6,low,1K
00101_1K_medium_pipeline_1.png,0.956252,36.1264,pipeline_1,medium,1K
00101_1K_medium_pipeline_2.png,0.969051,37.4202,pipeline_2,medium,1K
00101_1K_medium_pipeline_3.png,0.930364,33.9638,pipeline_3,medium,1K
00101_1K_medium_pipeline_4.png,0.936217,32.8195,pipeline_4,medium,1K
00101_1K_medium_pipeline_5.png,0.949767,35.5448,pipeline_5,medium,1K
